199908020000102,02/08/1999,101400340,TRD258901292,KESS,S,92218,,1000,1000,A,112912827,0,02/08/1999,,70,TLR,,922180000,0,0
199908020000103,02/08/1999,101400485,TRT230800T13,KES,S,50033,,3000000,0,M,101400485,0,02/08/1999,,94.19,TLR,,1500990000000,0,0
199908020000104,02/08/1999,101403120,TRT230800T13,KES,S,50110,,900000,900000,W,132329909,0,02/08/1999,,93.9,TLR,,450990000000,0,0
199908020000105,02/08/1999,101405461,TRT230800T13,KESS,S,49951,,6000,0,M,101405461,0,02/08/1999,,94.5,TLR,,2997060000,0,0
199908020000106,02/08/1999,101418647,TRD279901214,KES,S,88705,,250000,250000,W,141010369,0,02/08/1999,,71.5,TLR,,221762500000,0,0
199908020000107,02/08/1999,101422507,TRT230800T13,KES,B,50044,,200000,0,M,101422507,0,02/08/1999,,94.15,TLR,,100088000000,0,0
199908020000108,02/08/1999,101453608,TRT230800T13,KES,B,49767,,50000,50000,W,101545403,0,02/08/1999,,95.2,TLR,,24883500000,0,0
199908020000109,02/08/1999,101504841,TRT230800T13,KES,S,50084,,50000,50000,W,141010369,199908020000050,02/08/1999,,94,TLR,,25042000000,0,0
199908020000110,02/08/1999,101505192,TRT090200T17,KES,S,69974,,50000,50000,W,134611439,0,02/08/1999,,82,TLR,,34987000000,0,0
199908020000111,02/08/1999,101519618,TRT230800T13,KES,S,50084,,100000,100000,A,101936681,0,02/08/1999,,94,TLR,,50084000000,0,0
199908020000112,02/08/1999,101523967,TRT230800T13,KES,S,50081,,800000,800000,W,121706482,0,02/08/1999,,94.01,TLR,,400648000000,0,0
199908020000113,02/08/1999,101524543,TRT230800T13,KES,B,49980,,500000,500000,A,103135188,199908020000004,02/08/1999,,94.39,TLR,,249900000000,0,0
199908020000115,02/08/1999,101537609,TRT090200T17,KESS,S,69974,,3000,3000,W,134624767,0,02/08/1999,,82,TLR,,2099220000,0,0
199908020000116,02/08/1999,101545441,TRT230800T13,KES,S,50097,,100000,100000,W,101951087,199908020000085,02/08/1999,,93.95,TLR,,50097000000,0,0
199908020000117,02/08/1999,101607962,TRT230800T13,KES,S,50044,,200000,0,M,101607962,0,02/08/1999,,94.15,TLR,,100088000000,0,0
199908020000118,02/08/1999,101610207,TRT230800T13,KES,S,50033,,750000,0,M,101610207,0,02/08/1999,,94.19,TLR,,375247500000,0,0
199908020000119,02/08/1999,101622433,TRT230800T13,KES,S,50033,,200000,0,M,101622433,199908020000093,02/08/1999,,94.19,TLR,,100066000000,0,0
199908020000120,02/08/1999,101640975,TRT230800T13,KES,S,50217,,250000,250000,W,141010369,0,02/08/1999,,93.5,TLR,,125542500000,0,0
199908020000121,02/08/1999,101651622,TRT230800T13,KESS,B,50031,,13000,0,M,101651622,0,02/08/1999,,94.2,TLR,,6504030000,0,0
199908020000122,02/08/1999,101651778,TRT230800T13,KES,S,50070,,500000,500000,W,105053951,0,02/08/1999,,94.05,TLR,,250350000000,0,0
199908020000123,02/08/1999,101655667,TRT230800T13,KES,B,50033,,500000,0,M,101655667,0,02/08/1999,,94.19,TLR,,250165000000,0,0
199908020000124,02/08/1999,101657961,TRT230800T13,KES,S,50031,,5000000,0,M,101657961,0,02/08/1999,,94.2,TLR,,2501550000000,0,0
199908020000125,02/08/1999,101701039,TRT070600T15,KESS,S,56137,,20000,20000,A,120226581,0,02/08/1999,,92,TLR,,11227400000,0,0
199908020000126,02/08/1999,101706811,TRT230800T13,KES,S,50057,,500000,500000,W,102105895,0,02/08/1999,,94.1,TLR,,250285000000,0,0
199908020000127,02/08/1999,101706944,TRT230800T13,KES,S,50031,,1000000,0,M,101706944,199908020000063,02/08/1999,,94.2,TLR,,500310000000,0,0
199908020000128,02/08/1999,101708361,TRT230800T13,KES,S,50097,,100000,100000,W,113635882,199908020000094,02/08/1999,,93.95,TLR,,50097000000,0,0
199908020000129,02/08/1999,101709675,TRT230800T13,KES,S,50217,,250000,250000,A,110216366,0,02/08/1999,,93.5,TLR,,125542500000,0,0
199908020000130,02/08/1999,101719810,TRT230800T13,KES,B,50004,,100000,0,M,101719810,0,02/08/1999,,94.3,TLR,,50004000000,0,0
199908020000131,02/08/1999,101734142,TRT230800T13,KES,S,50217,,50000,50000,W,141010369,0,02/08/1999,,93.5,TLR,,25108500000,0,0
199908020000132,02/08/1999,101735606,TRT230800T13,KES,B,49819,,1000000,1000000,W,121011140,0,02/08/1999,,95,TLR,,498190000000,0,0
199908020000133,02/08/1999,101735697,TRT230800T13,KES,B,49951,,100000,0,M,101735697,0,02/08/1999,,94.5,TLR,,49951000000,0,0
199908020000134,02/08/1999,101739337,TRT230800T13,KES,B,50031,,50000,0,M,101739337,0,02/08/1999,,94.2,TLR,,25015500000,0,0
199908020000135,02/08/1999,101743340,TRT230800T13,KESS,S,50031,,13000,0,M,101743340,0,02/08/1999,,94.2,TLR,,6504030000,0,0
199908020000136,02/08/1999,101755876,TRT230800T13,KES,S,50084,,250000,250000,W,141010369,199908020000090,02/08/1999,,94,TLR,,125210000000,0,0
199908020000137,02/08/1999,101800331,TRT230800T13,KES,S,50084,,500000,500000,W,141010369,0,02/08/1999,,94,TLR,,250420000000,0,0
199908020000138,02/08/1999,101806193,TRT150300T18,KESS,S,66325,,42000,42000,A,110956700,0,02/08/1999,,82,TLR,,27856500000,0,0
199908020000139,02/08/1999,101808864,TRT230800T13,KES,S,50044,,50000,0,M,101808864,0,02/08/1999,,94.15,TLR,,25022000000,0,0
199908020000140,02/08/1999,101816157,TRT230800T13,KES,B,50031,,1000000,0,M,101816157,0,02/08/1999,,94.2,TLR,,500310000000,0,0
199908020000141,02/08/1999,101819850,TRT230800T13,KES,B,49938,,250000,0,M,101819850,0,02/08/1999,,94.55,TLR,,124845000000,0,0
199908020000142,02/08/1999,101826378,TRT230800T13,KES,B,49925,,500000,0,M,101826378,199908020000022,02/08/1999,,94.6,TLR,,249625000000,0,0
199908020000143,02/08/1999,101835316,TRT230800T13,KES,B,49980,,500000,0,M,101835316,0,02/08/1999,,94.39,TLR,,249900000000,0,0
199908020000144,02/08/1999,101836611,TRT230800T13,KES,B,49845,,500000,0,M,101836611,0,02/08/1999,,94.9,TLR,,249225000000,0,0
199908020000145,02/08/1999,101852523,TRT190400T13,KESS,S,62474,,38000,38000,W,141000348,0,02/08/1999,,84,TLR,,23740120000,0,0
199908020000146,02/08/1999,101855789,TRT230800T13,KES,S,50031,,1000000,0,M,101855789,0,02/08/1999,,94.2,TLR,,500310000000,0,0
199908020000147,02/08/1999,101906558,TRT230800T13,KES,S,50078,,100000,100000,W,105041297,0,02/08/1999,,94.02,TLR,,50078000000,0,0
199908020000148,02/08/1999,101916422,TRT230800T13,KES,S,50076,,100000,100000,W,105028042,0,02/08/1999,,94.03,TLR,,50076000000,0,0
199908020000149,02/08/1999,101919135,TRB271099T17,KES,S,85230,,500000,500000,W,141010369,0,02/08/1999,,73.55,TLR,,426150000000,0,0
199908020000150,02/08/1999,101921023,TRB271099T17,KES,B,85170,,200000,0,M,101921023,0,02/08/1999,,73.9,TLR,,170340000000,0,0
199908020000151,02/08/1999,101932125,TRT230800T13,KES,S,50084,,1000000,1000000,W,141010369,0,02/08/1999,,94,TLR,,500840000000,0,0
199908020000152,02/08/1999,101933951,TRT240702T11,KES,S,99500,,500000,500000,W,120740124,0,02/08/1999,,,TLR,,497500000000,0,0
199908020000153,02/08/1999,101936681,TRT230800T13,KES,S,50044,,100000,0,M,101936681,199908020000111,02/08/1999,,94.15,TLR,,50044000000,0,0
199908020000154,02/08/1999,101943744,TRT230800T13,KES,B,49872,,50000,0,M,101943744,0,02/08/1999,,94.8,TLR,,24936000000,0,0
199908020000155,02/08/1999,102010298,TRT230800T13,KES,B,50007,,500000,0,M,102010298,0,02/08/1999,,94.29,TLR,,250035000000,0,0
199908020000156,02/08/1999,102011957,TRT230800T13,KES,S,50068,,100000,100000,A,103053465,0,02/08/1999,,94.06,TLR,,50068000000,0,0
